Mark Lindsey|1971-04-25|2014|Oceania|1422|7447
Amy Clark|1998-05-13|1975|Oceania|2563|7448
Susan Hudson|1971-01-04|1993|Oceania|2365|7449
Darren Powell|2005-09-15|1977|Oceania|186|7450
Jason Fernandez|1974-01-29|1990|Oceania|1309|7451
Christopher Delgado|1982-04-27|1997|Oceania|1668|7452
Amy Williams|2012-02-22|1987|Oceania|411|7453
Hunter Esparza|1980-08-18|2004|Oceania|1891|7454
George Richmond|1993-03-08|1973|Oceania|1194|7455
Jennifer Moody|2000-11-08|1991|Oceania|2598|7456
Andrew Jones|1985-03-28|1979|Oceania|835|7457
Christine Clark|1987-03-07|1982|Oceania|2564|7458
John Gibson|2015-04-07|2013|Oceania|2085|7459
Jordan Thomas|1971-04-16|1991|Oceania|1715|7460
Christine Lee|2002-04-07|2013|Oceania|347|7461
Dennis Bryant|1976-01-04|1972|Oceania|919|7462
Mark Martin|2005-12-11|1988|Oceania|549|7463
Kelly Lewis|2017-10-01|1973|Oceania|849|7464
Phillip Thompson|2007-06-25|1972|Oceania|2839|7465
Michele Martin|1999-02-12|1971|Oceania|2250|7466
Reginald Moore|2006-02-22|1997|Oceania|1821|7467
John Harrison|1988-03-11|1995|Oceania|2527|7468
Jennifer Kim|2013-05-09|2018|Oceania|1959|7469
Connie Cantu|2014-02-25|1976|Oceania|1229|7470
Thomas Kim|1998-10-14|2015|Oceania|662|7471
Amanda Willis|1991-12-03|1986|Oceania|2449|7472
Anthony Henson|1986-08-14|1979|Oceania|1592|7473
John Pierce|1992-01-25|2003|Oceania|2041|7474
Alexis Kennedy|1995-11-05|1993|Oceania|373|7475
Joseph Garcia|2009-12-23|2016|Oceania|2780|7476
Alison Bryant|2013-02-12|1972|Oceania|1803|7477
Casey Hanson PhD|2017-09-18|1990|Oceania|2173|7478
Brett Howard|1974-09-21|1995|Oceania|2730|7479
Matthew Tran|1975-10-16|2014|Oceania|2782|7480
Susan Adams|2016-10-20|2017|Oceania|1780|7481
Justin Golden|1986-05-02|2018|Oceania|1253|7482
Angel Blair|1991-01-19|1994|Oceania|795|7483
Melanie Bennett|1977-08-26|2007|Oceania|2048|7484
Billy Mcclure|1977-11-26|2013|Oceania|1662|7485
Elijah Allen|1975-08-16|1990|Oceania|2181|7486
Crystal Rice|1997-11-16|1982|Oceania|2523|7487
Susan Salazar|1992-07-17|2007|Oceania|2294|7488
Sandra Noble|1977-03-15|1974|Oceania|1367|7489
Joseph Gross|1994-09-22|2013|Oceania|1800|7490
Judy Miller|2013-08-20|1997|Oceania|405|7491
Janet Chen|1990-10-25|2003|Oceania|2740|7492
Stephanie Neal|1993-12-02|2008|Oceania|2199|7493
Aaron Green|2016-01-22|1980|Oceania|143|7494
Diane Anderson|2000-09-04|2000|Oceania|498|7495
David Howell|1989-05-16|2010|Oceania|2810|7496
David Owen|1988-09-07|2014|Oceania|2120|7497
Troy Joseph|2015-09-02|1990|Oceania|2177|7498
Whitney Williams|1984-07-31|1998|Oceania|380|7499
Carlos Carr|1995-02-06|1985|Oceania|1039|7500
Heather Rodriguez|1971-06-15|2012|Oceania|1269|7501
Charles Rice|1996-09-02|2000|Oceania|2768|7502
Donna Lewis|1980-11-08|1976|Oceania|2344|7503
Ryan Kaiser|1986-09-02|1982|Oceania|1870|7504
Lee Richards|2013-03-31|2006|Oceania|737|7505
Megan Vang|1984-09-17|1985|Oceania|1130|7506
Troy Flores|1995-12-23|1977|Oceania|2747|7507
Robert Richards Jr.|1985-12-08|1985|Oceania|1898|7508
Samantha Clark|1993-01-11|2000|Oceania|962|7509
Kevin Davis|2016-06-09|1992|Oceania|906|7510
Peter Rhodes|2009-02-11|1996|Oceania|4|7511
Chase Norton|2007-08-17|1981|Oceania|2023|7512
Dr. Linda King|1980-04-24|1974|Oceania|1102|7513
Cassandra Wallace|2014-11-22|1983|Oceania|1858|7514
Sarah Doyle DDS|1996-03-24|1996|Oceania|1097|7515
Patrick Curry|1995-06-03|1997|Oceania|2641|7516
Jason Hill|2010-03-29|1998|Oceania|81|7517
Samantha Gomez|2003-06-24|2010|Oceania|328|7518
Michael Robinson|2000-07-23|1999|Oceania|2036|7519
Denise Griffin|1992-06-16|1993|Oceania|71|7520
Andrew Quinn|1999-07-14|2014|Oceania|1185|7521
Claudia Liu|2000-12-21|1977|Oceania|2476|7522
Martin Rodriguez|2013-01-22|1978|Oceania|1366|7523
Crystal Riggs|1989-08-10|2017|Oceania|2929|7524
Geoffrey Golden|2016-05-19|1983|Oceania|2951|7525
Christina Hawkins|2018-06-12|1983|Oceania|1433|7526
Christina Ryan|1977-06-25|1979|Oceania|44|7527
Stephanie Abbott|1979-07-26|2009|Oceania|1682|7528
Thomas Davis|2006-08-11|2011|Oceania|184|7529
Caleb Lee|1997-12-07|2007|Oceania|2892|7530
James Gray|1998-04-04|2007|Oceania|688|7531
Robert Harris|1982-12-25|2008|Oceania|197|7532
Mrs. Regina Robertson|1995-07-10|1995|Oceania|2006|7533
Eric Hodges|2016-07-02|1988|Oceania|196|7534
Gregory Tucker|2018-10-03|2015|Oceania|1335|7535
Kenneth Torres|1975-02-26|2004|Oceania|822|7536
Brandon Moore|2000-11-30|1989|Oceania|2855|7537
Brian Torres|1990-11-14|1978|Oceania|2532|7538
Crystal Leonard|2010-03-11|1977|Oceania|667|7539
Erica Padilla|1970-10-03|2006|Oceania|424|7540
Lisa Clark|2013-07-11|2011|Oceania|2915|7541
Jim Logan|1994-10-25|2003|Oceania|1270|7542
Mary Clark|2009-11-07|2000|Oceania|1946|7543
Frederick Henderson|2000-02-24|2008|Oceania|569|7544
Mr. Ryan Leonard|2017-07-18|1988|Oceania|318|7545
Jessica Schultz|2009-05-15|2003|Oceania|2385|7546
Christina Hubbard|1995-11-12|2010|Oceania|1730|7547
Steve Hurley|1987-01-11|1985|Oceania|2331|7548
Richard Hernandez|2005-11-07|2011|Oceania|2583|7549
Derek Cordova|1987-08-10|2001|Oceania|2367|7550
Joshua Perez|2014-02-20|1995|Oceania|764|7551
Michael Turner|1974-10-07|1980|Oceania|1036|7552
Brenda Lam|2003-07-17|2008|Oceania|117|7553
Shane Adams|2002-11-02|1977|Oceania|1162|7554
Jennifer Rodriguez|1983-02-14|1972|Oceania|657|7555
Victoria Bailey|1992-10-18|1995|Oceania|1683|7556
Donald Murray|2011-09-08|1987|Oceania|1778|7557
Robert Meadows|2006-02-26|2002|Oceania|1533|7558
Erin Kline|1999-07-22|1985|Oceania|788|7559
Stephanie Fields|2009-07-14|2011|Oceania|2727|7560
Taylor Robertson|2003-03-01|2013|Oceania|2813|7561
Amanda Morris|1990-02-14|1991|Oceania|2844|7562
Diana Welch|1990-11-15|2003|Oceania|2109|7563
Nathan Jacobs|1979-04-05|1977|Oceania|738|7564
Holly Mays|1996-11-28|1972|Oceania|277|7565
Margaret Wells|1989-03-29|2005|Oceania|1752|7566
Joseph Thornton|1982-04-26|1977|Oceania|2365|7567
Melvin Lopez|2007-12-22|2005|Oceania|2381|7568
Ellen Lindsey|1988-09-11|2012|Oceania|2916|7569
Andre Smith|1990-09-30|2006|Oceania|1772|7570
Trevor Mcmillan|1982-06-11|1980|Oceania|2311|7571
Joseph Cain|1976-02-02|1972|Oceania|80|7572
Ana Douglas|1981-11-11|2000|Oceania|418|7573
Kim Cook|1973-05-12|2017|Oceania|2158|7574
Richard Zamora|2014-09-16|1987|Oceania|1712|7575
Joshua Choi|1977-03-07|2010|Oceania|1730|7576
Douglas Anderson|1984-08-15|1994|Oceania|1917|7577
Richard Parker|1975-03-03|1991|Oceania|238|7578
Kathy Hernandez|1983-05-29|2017|Oceania|1384|7579
Hannah Kennedy|1987-07-17|1995|Oceania|2492|7580
Miss Brittany Adams|1981-01-30|2004|Oceania|663|7581
William Rivera|2012-03-11|1980|Oceania|2005|7582
Marvin Jones|2004-02-26|1983|Oceania|2070|7583
Kimberly Roman|2006-11-09|2006|Oceania|2072|7584
Kristin Wood|1972-03-21|1993|Oceania|2039|7585
Paul Morton|2015-12-09|2016|Oceania|551|7586
Phillip Gonzales|2006-06-17|1997|Oceania|2176|7587
Christian Green|1976-12-21|1970|Oceania|535|7588
William Wilson|1979-10-22|1970|Oceania|1906|7589
Garrett Patterson|1978-05-07|1985|Oceania|2083|7590
David Carlson|2018-08-11|1974|Oceania|119|7591
Nicole Hill|1996-11-15|1984|Oceania|1036|7592
William Smith|1970-05-10|2012|Oceania|600|7593
Daniel English|2006-08-10|2004|Oceania|1383|7594
Christopher Harris|1973-11-22|2016|Oceania|151|7595
Christopher Mclaughlin|1972-09-03|1997|Oceania|1270|7596
Todd Wang|1977-10-19|2013|Oceania|2038|7597
Timothy Navarro|1978-01-14|1990|Oceania|2898|7598
April Cruz|1976-04-11|1982|Oceania|1265|7599
Lori Schwartz|2004-08-23|1977|Oceania|91|7600
Jamie Baker|2016-10-14|1973|Oceania|2418|7601
Alexander Gray|1974-07-06|2006|Oceania|979|7602
Christopher Miller|1998-03-25|2006|Oceania|895|7603
Timothy French|2017-06-23|2003|Oceania|2662|7604
Jodi Porter|2007-07-16|1998|Oceania|361|7605
Alexa Hodges|1994-11-29|1988|Oceania|115|7606
Karen Olsen|2009-09-24|1971|Oceania|1832|7607
Leah Morris|2017-06-01|1974|Oceania|246|7608
Kara Williamson|2007-07-07|1984|Oceania|388|7609
Jeffrey Carter|1971-05-28|2002|Oceania|315|7610
Amanda Taylor|1990-01-30|1975|Oceania|41|7611
Raymond Lee|2005-11-12|2004|Oceania|2745|7612
Kimberly Baker|1999-01-26|1981|Oceania|986|7613
Jon Michael|1995-06-03|2010|Oceania|2997|7614
Antonio Lopez|1975-03-21|2016|Oceania|2526|7615
Danny Martinez|1972-01-27|2012|Oceania|2784|7616
Patricia Villarreal|1994-01-07|1999|Oceania|1815|7617
Barbara Boone|2004-10-18|1974|Oceania|1247|7618
Laura Gentry|2004-04-21|2015|Oceania|2420|7619
David Carr|1973-01-02|1998|Oceania|989|7620
Brandy Watkins|1980-07-27|2001|Oceania|2308|7621
Colin Gonzalez|1980-09-17|1996|Oceania|2716|7622
Samantha Franklin|2017-02-17|2009|Oceania|1851|7623
Misty Guerrero|1985-05-22|1994|Oceania|839|7624
Gina Clark|2012-06-04|2000|Oceania|667|7625
Brandon Stevens|1985-01-23|1972|Oceania|1502|7626
Elizabeth Foster|2009-03-20|1997|Oceania|2339|7627
Greg Gregory|1988-11-12|1976|Oceania|269|7628
Ryan Jordan|1994-07-15|1988|Oceania|2176|7629
Daniel Torres|2008-11-23|2008|Oceania|375|7630
Mary Smith|1983-02-28|2009|Oceania|834|7631
Dylan Estrada|2007-03-28|2009|Oceania|1005|7632
Kelly Torres|1978-08-19|1974|Oceania|1533|7633
John Ruiz|2008-11-04|1977|Oceania|2423|7634
Robert Fuentes DDS|1991-03-11|1971|Oceania|1522|7635
Christina Brown|1972-09-17|2005|Oceania|2289|7636
Samuel White|1989-04-03|1984|Oceania|2478|7637
Susan Sanders|1979-06-20|2011|Oceania|1513|7638
Michael Williams II|1998-06-26|1987|Oceania|1115|7639
Jennifer Bates|1980-06-27|2001|Oceania|962|7640
Diana Stuart|2005-10-01|2006|Oceania|712|7641
Elizabeth Carey|1999-10-29|2007|Oceania|1265|7642
Angela Velez|1977-09-02|2011|Oceania|2200|7643
Krista Johnson|1989-07-22|1978|Oceania|2291|7644
Teresa Carey|1978-11-20|1985|Oceania|1152|7645
Mary Perez|1971-10-18|2013|Oceania|18|7646
Angela Moore|1981-01-09|2001|Oceania|2073|7647
Teresa Munoz|2011-07-16|1990|Oceania|585|7648
Laura Bell|1974-06-20|1978|Oceania|1773|7649
Sarah Guerrero|1998-06-09|1996|Oceania|523|7650
Vanessa Flores|2011-10-19|2007|Oceania|737|7651
Allison Decker|1978-08-16|1973|Oceania|495|7652
Juan Frank|2015-11-02|1971|Oceania|1022|7653
Christina Adams|2000-08-02|1981|Oceania|1559|7654
Ronald Cook|2017-05-22|2013|Oceania|2960|7655
Amanda Morrison|2016-02-23|1981|Oceania|1114|7656
Holly Sanders|2004-07-11|1977|Oceania|753|7657
Chad Long|1982-01-02|2009|Oceania|1810|7658
Rachel Davis|2017-05-01|1977|Oceania|1328|7659
Daniel Wilson|1973-10-29|1982|Oceania|1019|7660
Mr. Jorge Castaneda|2005-09-16|1981|Oceania|2675|7661
Elizabeth Gregory|1987-12-08|2009|Oceania|416|7662
Leonard Adkins|1981-11-08|1996|Oceania|1109|7663
Carlos Garcia|2004-07-23|1970|Oceania|1076|7664
Anna Rojas|2006-01-06|2006|Oceania|2175|7665
Omar Gonzalez|1982-01-04|2011|Oceania|1157|7666
Jeffrey Wallace|1975-10-01|1970|Oceania|1585|7667
Hailey Thompson|2005-09-12|1970|Oceania|1994|7668
Tanner Estes|2011-04-15|1979|Oceania|2273|7669
Joseph Martinez|1981-09-12|1991|Oceania|2321|7670
Deborah Jones|1982-10-20|2011|Oceania|569|7671
Kathryn Gonzales|2014-09-29|2010|Oceania|514|7672
Allen Choi|1982-05-28|2016|Oceania|184|7673
Jose Lawrence|2009-07-10|1993|Oceania|1831|7674
Troy Ruiz|1998-12-04|1991|Oceania|769|7675
Victor Villanueva|2005-05-11|1974|Oceania|935|7676
Sue Garza|1986-08-03|2016|Oceania|105|7677
Rebekah Dyer|1981-09-11|2001|Oceania|616|7678
Mary Braun|1977-04-08|1972|Oceania|2422|7679
Christina Johnson|1979-12-06|1972|Oceania|1730|7680
Tristan Hughes|1998-12-02|2005|Oceania|1086|7681
Caleb Hernandez|2002-02-20|2000|Oceania|319|7682
Karen Fleming|1997-06-28|1991|Oceania|2830|7683
Kristen Hart|2005-08-21|1981|Oceania|2339|7684
Elizabeth Hebert|1973-11-01|1987|Oceania|833|7685
Ryan Owen|1996-04-14|2010|Oceania|2757|7686
Karina Bell|1980-09-17|2003|Oceania|2831|7687
Stephanie Thornton|2013-06-20|2012|Oceania|573|7688
Christopher Lam|1979-09-11|2018|Oceania|754|7689
Linda Hernandez|1973-08-29|1973|Oceania|2119|7690
Ashley Vaughn|2017-04-07|1977|Oceania|66|7691
Jacqueline Morgan|2016-03-05|2003|Oceania|2535|7692
Dawn Burton|2012-07-20|1990|Oceania|1696|7693
Larry Stone|1983-11-03|2012|Oceania|1064|7694
Jacqueline White|2003-10-01|1989|Oceania|1428|7695
Loretta Richards|1972-02-16|1987|Oceania|1682|7696
Mary Hunter|2014-09-03|1991|Oceania|2534|7697
Kristina Acosta|1996-04-20|2002|Oceania|525|7698
Christopher Delacruz|1985-05-09|2012|Oceania|2087|7699
Gloria Torres|2012-02-15|1992|Oceania|2715|7700
Derek Hernandez|1983-09-10|1983|Oceania|1162|7701
William Morris|1988-11-12|1995|Oceania|2818|7702
Eric Clark|2006-05-09|1998|Oceania|924|7703
Laura Rogers|1987-04-15|1999|Oceania|82|7704
Edward Robertson|2014-01-22|2013|Oceania|1423|7705
Sandra Meadows|1989-01-20|1974|Oceania|488|7706
Nicole Velez|2014-12-20|1997|Oceania|516|7707
Amber Johnston|1991-10-16|1999|Oceania|1617|7708
Anthony Marshall|2008-04-29|1974|Oceania|1100|7709
Stacy Jackson|2000-09-14|1978|Oceania|1680|7710
Danielle Martinez|1988-01-25|1971|Oceania|2411|7711
Oscar Harrison|1976-11-17|1999|Oceania|1779|7712
Courtney Frank|1986-02-20|1990|Oceania|1095|7713
Cory Cortez MD|1995-09-10|1984|Oceania|2311|7714
Jennifer Henderson|1973-11-25|1974|Oceania|2562|7715
Tricia Hall|1994-01-11|2003|Oceania|2401|7716
Adam Lee|1973-02-06|1990|Oceania|102|7717
Jackie Peterson|1984-09-29|1988|Oceania|19|7718
Tasha Baker|2010-09-13|1974|Oceania|2045|7719
April Friedman|1971-05-07|2012|Oceania|2603|7720
Jacob Romero|1971-07-21|1983|Oceania|592|7721
Candace Walters|1977-09-24|2002|Oceania|2668|7722
Kevin Garcia|1983-09-17|1985|Oceania|1130|7723
Donna Lopez|1978-09-14|1997|Oceania|1120|7724
Jason Torres|1984-08-25|1987|Oceania|111|7725
Deborah Hayes|2012-10-25|2012|Oceania|1097|7726
Gary Henry|2013-05-27|1996|Oceania|1936|7727
Michael James|1989-07-20|1970|Oceania|1161|7728
Lauren Gomez|2010-11-28|2017|Oceania|423|7729
Anna Morris|1981-04-08|1994|Oceania|1465|7730
Kevin Estrada|1975-09-23|1984|Oceania|1327|7731
Brenda Nguyen|2007-04-28|2011|Oceania|1916|7732
Paige Drake|1995-07-02|1975|Oceania|92|7733
Michael Hogan|2004-12-06|1972|Oceania|647|7734
Sierra Wilson|1985-04-13|2014|Oceania|2479|7735
Kyle Jones|1993-11-30|2013|Oceania|1487|7736
Amanda Snow|1991-01-29|2008|Oceania|2614|7737
Tina Brown|1984-07-16|1997|Oceania|2446|7738
Amber Jimenez|2004-10-09|1970|Oceania|2805|7739
Donald Morris|2014-06-10|1997|Oceania|686|7740
Jennifer Mccoy|2000-03-19|1971|Oceania|1494|7741
John White|2009-03-04|2018|Oceania|802|7742
Sara Malone|1992-04-29|2003|Oceania|1328|7743
Judy Flores|1970-08-26|1986|Oceania|587|7744
Benjamin Wilson|2011-02-04|2014|Oceania|2069|7745
Melissa Duncan|1997-09-21|1992|Oceania|3|7746
Greg Best|2013-02-05|2007|Oceania|2188|7747
Benjamin Conway|2017-04-13|2014|Oceania|897|7748
Mary Oliver|1981-01-09|1978|Oceania|2054|7749
Michelle Houston|2001-09-01|1981|Oceania|2037|7750
Daniel Flores|2000-07-02|1979|Oceania|2796|7751
Steven Miller|1991-03-28|1972|Oceania|2507|7752
Kathryn Phillips|1987-02-28|1991|Oceania|2495|7753
Jonathan Rush|1986-12-12|1978|Oceania|2978|7754
Destiny Carter|2007-07-16|1992|Oceania|569|7755
Eddie Burgess|1993-12-01|1989|Oceania|314|7756
Mariah Olsen|1988-03-12|2014|Oceania|742|7757
Tracy Romero|2011-12-27|2006|Oceania|2246|7758
Dalton Berry|1984-12-13|1984|Oceania|987|7759
Robin Marshall|1977-04-21|2008|Oceania|1065|7760
Mr. Zachary Orozco|1984-11-23|2005|Oceania|1835|7761
Kimberly Estrada|2002-03-23|1987|Oceania|2510|7762
Patricia Bryant|1981-07-27|1977|Oceania|2452|7763
Barbara James|2013-07-01|1978|Oceania|2756|7764
Timothy Wood|2013-03-29|2002|Oceania|36|7765
Brandon Hodge|1988-11-13|1997|Oceania|1622|7766
Ronnie Hudson|1993-03-08|1981|Oceania|311|7767
Brian Beasley|1996-01-06|1970|Oceania|1926|7768
Lisa Murphy|2009-03-14|2008|Oceania|1224|7769
Megan Smith|1990-04-15|1976|Oceania|2745|7770
Bradley Marshall|2001-04-17|1991|Oceania|1848|7771
Ms. Vanessa Boyer|1988-12-20|2009|Oceania|444|7772
Marie Clark|1988-01-09|2005|Oceania|726|7773
Jeremy Guzman|2007-10-05|1986|Oceania|2423|7774
Amber Banks|1983-01-19|1985|Oceania|1297|7775
Scott Finley|2018-03-03|1996|Oceania|2258|7776
Morgan Lewis DVM|1994-04-02|1994|Oceania|287|7777
Sarah Foster|2012-08-29|2006|Oceania|1512|7778
Brianna Bradley|2009-05-14|1996|Oceania|2257|7779
Jesus Maxwell|1978-03-07|1988|Oceania|954|7780
John Fitzgerald|2016-07-03|2014|Oceania|957|7781
Lance Moyer|1985-11-05|2006|Oceania|2809|7782
Jeffrey Dunn|2005-06-22|2000|Oceania|1797|7783
Christopher Ortega|1989-09-14|1996|Oceania|874|7784
Jane Fernandez|1995-02-27|1988|Oceania|1442|7785
Nicole Kent|2015-01-26|1996|Oceania|1504|7786
Daniel Rice|1981-08-11|2017|Oceania|2348|7787
Nicholas Garza|2013-08-10|2007|Oceania|2079|7788
Timothy Dalton|1977-09-18|1993|Oceania|1124|7789
Tina Richmond|1973-03-02|2002|Oceania|2299|7790
David Williams|2008-12-10|2002|Oceania|275|7791
Joshua Ruiz|1989-10-15|2009|Oceania|1334|7792
Krista Parsons|1994-12-01|2014|Oceania|1810|7793
David Mclaughlin|1994-04-30|1976|Oceania|1832|7794
Darren Yang|1984-03-10|2008|Oceania|1043|7795
Erik Monroe|1992-01-26|1984|Oceania|1002|7796
Elizabeth York|2014-07-01|1971|Oceania|1998|7797
Robert Anderson|1988-09-16|1995|Oceania|1575|7798
Angela Mason|1991-03-12|1987|Oceania|2513|7799
Aaron Humphrey|2002-08-20|1994|Oceania|1619|7800
Alyssa Williams|1996-07-08|1988|Oceania|1384|7801
Erica Wright|2003-10-18|1998|Oceania|2405|7802
Laura Carlson|2006-04-20|2010|Oceania|808|7803
Elizabeth Robinson|1994-11-16|1994|Oceania|778|7804
William Gardner|1979-07-08|2006|Oceania|2337|7805
Jose Bradley|1996-06-06|2018|Oceania|1051|7806
Robert Rivera|2010-06-27|2003|Oceania|1257|7807
Michael Christensen|2013-11-11|1995|Oceania|2738|7808
Stephanie Gonzalez|1983-09-13|1993|Oceania|507|7809
Jessica Smith|1986-12-29|1986|Oceania|1404|7810
Joann Prince|1973-06-15|2007|Oceania|1448|7811
Steven Page|2011-03-25|1992|Oceania|2164|7812
Peter Farrell|2014-10-03|2017|Oceania|480|7813
Pamela Smith|1996-11-17|1972|Oceania|980|7814
Alexis Decker|1993-01-04|2010|Oceania|2419|7815
Joel Reyes|1996-02-21|1996|Oceania|2896|7816
Kristina Jones|1986-01-26|1998|Oceania|1561|7817
Sherry Russell|1983-06-12|1978|Oceania|1303|7818
Paul Bowers|1981-04-17|2009|Oceania|2525|7819
Brett Johnson|2003-04-03|1971|Oceania|14|7820
Sharon Valdez|1981-02-03|1993|Oceania|2075|7821
Megan Stephens|1989-06-12|1992|Oceania|1484|7822
Ashley Gonzales|2008-10-01|2007|Oceania|32|7823
Christie Cummings|1992-01-22|2008|Oceania|1975|7824
Rodney Johnson|2008-07-03|2015|Oceania|2314|7825
John Diaz|1998-03-23|1991|Oceania|2014|7826
Tonya Manning|1980-03-01|1982|Oceania|365|7827
Isabella Norman|1980-10-11|2005|Oceania|1882|7828
Ethan Coleman|1971-09-10|2006|Oceania|2188|7829
Scott Hogan|1978-03-12|1984|Oceania|992|7830
Catherine Nielsen|1998-01-28|1974|Oceania|1407|7831
Alison Zamora|1989-07-13|1980|Oceania|239|7832
Justin Mayer|2002-01-26|1974|Oceania|1042|7833
Julie Johnson|1984-11-15|1973|Oceania|893|7834
Tammy Johnson|1979-07-02|2005|Oceania|1462|7835
Robert Oliver|2002-08-01|2016|Oceania|2975|7836
Elizabeth Benson|2016-12-06|2008|Oceania|2980|7837
Danielle Bell|2011-09-10|2009|Oceania|976|7838
Anthony Adams|2004-08-01|1974|Oceania|923|7839
Ashley Thompson|2006-07-25|2009|Oceania|1726|7840
Patricia Garcia|2002-12-12|1992|Oceania|796|7841
Christopher King|2014-12-10|1992|Oceania|426|7842
Sabrina Patterson|1996-06-07|2014|Oceania|2167|7843
Rebecca Bright|1997-11-20|2005|Oceania|771|7844
Barry Cook|1982-07-27|1977|Oceania|1749|7845
Misty Haney|2009-05-23|1992|Oceania|1075|7846
Anna Butler|1980-07-14|1971|Oceania|1041|7847
Catherine Miles|1991-09-07|1985|Oceania|1198|7848
Anne Hart|1972-03-21|2008|Oceania|2439|7849
Ann Perry|1996-07-31|1994|Oceania|205|7850
Troy Villegas|2010-04-25|1999|Oceania|1315|7851
Casey Torres|1987-03-15|2003|Oceania|1927|7852
Kenneth Porter|1993-10-23|1978|Oceania|1776|7853
Kendra Ware|1982-04-16|1992|Oceania|105|7854
David Holt|2009-01-16|1979|Oceania|1301|7855
Gail Cook|1973-06-06|2002|Oceania|324|7856
Patrick Avery|1985-08-27|2010|Oceania|2180|7857
Stefanie Wilcox|1987-05-27|1986|Oceania|1366|7858
Erik Johnson|1976-09-03|1985|Oceania|2263|7859
Derrick Fox|1981-08-09|1999|Oceania|2179|7860
Joseph Price|1976-08-20|1993|Oceania|1103|7861
Mr. Charles Jensen DDS|1971-05-26|1990|Oceania|1668|7862
Timothy Harris DVM|1995-08-01|1977|Oceania|528|7863
Brian Hawkins|1993-09-06|1982|Oceania|1038|7864
Mr. Justin Perkins|2013-09-16|1995|Oceania|1613|7865
Lori Young|1996-09-15|1978|Oceania|2870|7866
Heather Miller DVM|1984-08-16|1987|Oceania|1347|7867
William Wood|2014-07-16|2015|Oceania|1442|7868
Holly Fuller|1998-03-05|2004|Oceania|1339|7869
Mary Mcdonald|1973-01-07|2009|Oceania|2028|7870
Brian Bradley|2002-06-03|1993|Oceania|2787|7871
Robert Mcmahon|2010-12-29|2004|Oceania|2392|7872
Kimberly Becker|1995-08-29|2002|Oceania|586|7873
Travis Anderson|1984-05-20|1998|Oceania|1890|7874
April Hardy|1984-07-18|1978|Oceania|1950|7875
Erica Henson|1993-02-06|1991|Oceania|2131|7876
Larry Ibarra|1992-11-28|2015|Oceania|1104|7877
Jeremy Clark|2006-12-06|1982|Oceania|1439|7878
Kristi Smith|1991-02-08|1979|Oceania|2524|7879
Sarah Nichols|2002-12-31|1991|Oceania|1486|7880
Deborah Santana|2013-08-11|1989|Oceania|2758|7881
Terry Ross|2011-07-21|2016|Oceania|1264|7882
Willie Kim|2009-05-28|1984|Oceania|443|7883
Matthew Hardin|2017-02-16|1994|Oceania|1356|7884
Fred Bartlett|1974-06-21|1984|Oceania|2869|7885
Scott Norris|2001-02-11|1971|Oceania|314|7886
Kyle Barton|2004-08-10|2000|Oceania|430|7887
Edward Vargas|2009-04-26|1980|Oceania|2897|7888
Lori Lopez|1991-05-01|1993|Oceania|2920|7889
John Lee|1976-02-15|2008|Oceania|1488|7890
Rachel Smith|2002-03-18|2007|Oceania|351|7891
Mark Lee|1988-11-02|1989|Oceania|309|7892
Duane Ball|1998-09-17|2003|Oceania|1644|7893
Michael Howard|2009-12-08|1995|Oceania|2979|7894
Amanda Obrien|1991-11-25|2002|Oceania|1171|7895
Donna Chen|1997-11-29|1976|Oceania|2232|7896
Bianca Flores|2006-12-11|2015|Oceania|2445|7897
Tanya Stuart|2006-08-12|1972|Oceania|1287|7898
Susan Willis|2001-08-31|1995|Oceania|837|7899
Elizabeth Thompson|1978-10-04|1970|Oceania|1863|7900
Kimberly Tucker|1982-02-09|2002|Oceania|22|7901
Bradley Hayes|1978-05-06|1986|Oceania|866|7902
Sandra Williams|1997-07-19|2006|Oceania|629|7903
James Cunningham|1989-10-08|1989|Oceania|163|7904
David Olson|2003-01-02|1977|Oceania|218|7905
Kelly Bowman|1999-12-12|2011|Oceania|648|7906
Melissa Thompson|2006-10-07|1973|Oceania|813|7907
Vincent Russell|2017-05-25|1999|Oceania|568|7908
Fred Stokes|1988-02-15|1991|Oceania|1231|7909
Jordan Baker|2011-01-29|2002|Oceania|41|7910
David Doyle|1991-11-23|2008|Oceania|962|7911
Jerry Moore|1988-03-17|2018|Oceania|114|7912
Lisa Bright|1981-07-29|2000|Oceania|1491|7913
Brenda Stokes|1985-05-14|1994|Oceania|493|7914
Melody Dunn|1991-09-12|1988|Oceania|2475|7915
Steven Johnson|1991-06-09|2000|Oceania|293|7916
Mark Lee|2002-07-23|1978|Oceania|2413|7917
Jordan Pacheco|1988-08-21|1993|Oceania|2948|7918
Peter Powers|2010-05-21|1972|Oceania|1975|7919
Charles Harmon|2001-07-21|1970|Oceania|1722|7920
Angela Barnes|1994-01-05|1984|Oceania|2037|7921
Daniel Simon|1987-11-09|1972|Oceania|971|7922
Raymond Foley|2015-09-15|2010|Oceania|2992|7923
Mr. Michael Hester PhD|1983-04-27|2001|Oceania|2929|7924
Pamela Morris|1970-09-21|1970|Oceania|2694|7925
Rebecca Wise|1975-11-22|1998|Oceania|1954|7926
Christina Montgomery|2016-03-01|1975|Oceania|1101|7927
Brandon Osborne|2006-04-07|2009|Oceania|1947|7928
Theresa Scott|2018-10-25|1991|Oceania|2457|7929
